year,month,region_code,region_name,revenue
2010.0,1.0,RD01,East KootenayFernie,1686000.0
2010.0,2.0,RD01,East KootenayFernie,2209000.0
2010.0,3.0,RD01,East KootenayFernie,1732000.0
2010.0,4.0,RD01,East KootenayFernie,627000.0
2010.0,5.0,RD01,East KootenayFernie,391000.0
2010.0,6.0,RD01,East KootenayFernie,695000.0
2010.0,7.0,RD01,East KootenayFernie,1036000.0
2010.0,8.0,RD01,East KootenayFernie,1147000.0
2010.0,9.0,RD01,East KootenayFernie,760000.0
2010.0,10.0,RD01,East KootenayFernie,543000.0
2010.0,11.0,RD01,East KootenayFernie,363000.0
2010.0,12.0,RD01,East KootenayFernie,1914000.0
2011.0,1.0,RD01,East KootenayFernie,1806000.0
2011.0,2.0,RD01,East KootenayFernie,2283000.0
2011.0,3.0,RD01,East KootenayFernie,1974000.0
2011.0,4.0,RD01,East KootenayFernie,581000.0
2011.0,5.0,RD01,East KootenayFernie,453000.0
2011.0,6.0,RD01,East KootenayFernie,702000.0
2011.0,7.0,RD01,East KootenayFernie,1176000.0
2011.0,8.0,RD01,East KootenayFernie,1310000.0
2011.0,9.0,RD01,East KootenayFernie,1213000.0
2011.0,10.0,RD01,East KootenayFernie,793000.0
2011.0,11.0,RD01,East KootenayFernie,632000.0
2011.0,12.0,RD01,East KootenayFernie,1919000.0
2012.0,1.0,RD01,East KootenayFernie,1902000.0
2012.0,2.0,RD01,East KootenayFernie,2325000.0
2012.0,3.0,RD01,East KootenayFernie,2181000.0
2012.0,4.0,RD01,East KootenayFernie,682000.0
2012.0,5.0,RD01,East KootenayFernie,501000.0
2012.0,6.0,RD01,East KootenayFernie,739000.0
2012.0,7.0,RD01,East KootenayFernie,1201000.0
2012.0,8.0,RD01,East KootenayFernie,1451000.0
2012.0,9.0,RD01,East KootenayFernie,1149000.0
2012.0,10.0,RD01,East KootenayFernie,679000.0
2012.0,11.0,RD01,East KootenayFernie,441000.0
2012.0,12.0,RD01,East KootenayFernie,2003000.0
2013.0,1.0,RD01,East KootenayFernie,1900000.0
2013.0,2.0,RD01,East KootenayFernie,2663000.0
2013.0,3.0,RD01,East KootenayFernie,2345000.0
2013.0,4.0,RD01,East KootenayFernie,649000.0
2013.0,5.0,RD01,East KootenayFernie,500000.0
2013.0,6.0,RD01,East KootenayFernie,1102000.0
2013.0,7.0,RD01,East KootenayFernie,1306000.0
2013.0,8.0,RD01,East KootenayFernie,1666000.0
2013.0,9.0,RD01,East KootenayFernie,1413000.0
2013.0,10.0,RD01,East KootenayFernie,651000.0
2013.0,11.0,RD01,East KootenayFernie,491000.0
2013.0,12.0,RD01,East KootenayFernie,1902000.0
2014.0,1.0,RD01,East KootenayFernie,1985000.0
2014.0,2.0,RD01,East KootenayFernie,2618000.0
2014.0,3.0,RD01,East KootenayFernie,2169000.0
2014.0,4.0,RD01,East KootenayFernie,659000.0
2014.0,5.0,RD01,East KootenayFernie,520000.0
2014.0,6.0,RD01,East KootenayFernie,835000.0
2014.0,7.0,RD01,East KootenayFernie,1259000.0
2014.0,8.0,RD01,East KootenayFernie,1660000.0
2014.0,9.0,RD01,East KootenayFernie,1181000.0
2014.0,10.0,RD01,East KootenayFernie,670000.0
2014.0,11.0,RD01,East KootenayFernie,443000.0
2014.0,12.0,RD01,East KootenayFernie,1808000.0
2015.0,1.0,RD01,East KootenayFernie,1812000.0
2015.0,2.0,RD01,East KootenayFernie,1900000.0
2015.0,3.0,RD01,East KootenayFernie,1379000.0
2015.0,4.0,RD01,East KootenayFernie,603000.0
2015.0,5.0,RD01,East KootenayFernie,520000.0
2015.0,6.0,RD01,East KootenayFernie,1085000.0
2015.0,7.0,RD01,East KootenayFernie,1347000.0
2015.0,8.0,RD01,East KootenayFernie,1517000.0
2015.0,9.0,RD01,East KootenayFernie,1344000.0
2015.0,10.0,RD01,East KootenayFernie,644000.0
2015.0,11.0,RD01,East KootenayFernie,404000.0
2015.0,12.0,RD01,East KootenayFernie,1743000.0
2016.0,1.0,RD01,East KootenayFernie,1866000.0
2016.0,2.0,RD01,East KootenayFernie,2482000.0
2016.0,3.0,RD01,East KootenayFernie,2110000.0
2016.0,4.0,RD01,East KootenayFernie,466000.0
2016.0,5.0,RD01,East KootenayFernie,447000.0
2016.0,6.0,RD01,East KootenayFernie,875000.0
2016.0,7.0,RD01,East KootenayFernie,1538000.0
2016.0,8.0,RD01,East KootenayFernie,1559000.0
2016.0,9.0,RD01,East KootenayFernie,1396000.0
2016.0,10.0,RD01,East KootenayFernie,554000.0
2016.0,11.0,RD01,East KootenayFernie,482000.0
2016.0,12.0,RD01,East KootenayFernie,1890000.0
2017.0,1.0,RD01,East KootenayFernie,2131000.0
2017.0,2.0,RD01,East KootenayFernie,2732000.0
2017.0,3.0,RD01,East KootenayFernie,2304000.0
2017.0,4.0,RD01,East KootenayFernie,634000.0
2017.0,5.0,RD01,East KootenayFernie,578000.0
2017.0,6.0,RD01,East KootenayFernie,1073000.0
2017.0,7.0,RD01,East KootenayFernie,1897000.0
2017.0,8.0,RD01,East KootenayFernie,2016000.0
2017.0,9.0,RD01,East KootenayFernie,1250000.0
2017.0,10.0,RD01,East KootenayFernie,763000.0
2017.0,11.0,RD01,East KootenayFernie,453000.0
2017.0,12.0,RD01,East KootenayFernie,1870000.0
2018.0,1.0,RD01,East KootenayFernie,2456000.0
2018.0,2.0,RD01,East KootenayFernie,2898000.0
2018.0,3.0,RD01,East KootenayFernie,2560000.0
2018.0,4.0,RD01,East KootenayFernie,744000.0
2018.0,5.0,RD01,East KootenayFernie,653000.0
2018.0,6.0,RD01,East KootenayFernie,1117000.0
2018.0,7.0,RD01,East KootenayFernie,2069000.0
2018.0,8.0,RD01,East KootenayFernie,2199000.0
2018.0,9.0,RD01,East KootenayFernie,1384000.0
2018.0,10.0,RD01,East KootenayFernie,552000.0
2018.0,11.0,RD01,East KootenayFernie,543000.0
2018.0,12.0,RD01,East KootenayFernie,2704000.0
2019.0,1.0,RD01,East KootenayFernie,2453000.0
2019.0,2.0,RD01,East KootenayFernie,2971000.0
2019.0,3.0,RD01,East KootenayFernie,3288000.0
2019.0,4.0,RD01,East KootenayFernie,696000.0
2019.0,5.0,RD01,East KootenayFernie,762000.0
2019.0,6.0,RD01,East KootenayFernie,1900000.0
2019.0,7.0,RD01,East KootenayFernie,2030000.0
2019.0,8.0,RD01,East KootenayFernie,2273000.0
2019.0,9.0,RD01,East KootenayFernie,2594000.0
2019.0,10.0,RD01,East KootenayFernie,865000.0
2019.0,11.0,RD01,East KootenayFernie,750000.0
2019.0,12.0,RD01,East KootenayFernie,3053000.0
2010.0,1.0,UC31,Kimberley,534000.0
2010.0,2.0,UC31,Kimberley,628000.0
2010.0,3.0,UC31,Kimberley,257000.0
2010.0,4.0,UC31,Kimberley,119000.0
2010.0,5.0,UC31,Kimberley,284000.0
2010.0,6.0,UC31,Kimberley,506000.0
2010.0,7.0,UC31,Kimberley,638000.0
2010.0,8.0,UC31,Kimberley,468000.0
2010.0,9.0,UC31,Kimberley,403000.0
2010.0,10.0,UC31,Kimberley,163000.0
2010.0,11.0,UC31,Kimberley,124000.0
2010.0,12.0,UC31,Kimberley,448000.0
2011.0,1.0,UC31,Kimberley,457000.0
2011.0,2.0,UC31,Kimberley,598000.0
2011.0,3.0,UC31,Kimberley,315000.0
2011.0,4.0,UC31,Kimberley,270000.0
2011.0,5.0,UC31,Kimberley,184000.0
2011.0,6.0,UC31,Kimberley,465000.0
2011.0,7.0,UC31,Kimberley,627000.0
2011.0,8.0,UC31,Kimberley,486000.0
2011.0,9.0,UC31,Kimberley,398000.0
2011.0,10.0,UC31,Kimberley,150000.0
2011.0,11.0,UC31,Kimberley,93000.0
2011.0,12.0,UC31,Kimberley,402000.0
2012.0,1.0,UC31,Kimberley,564000.0
2012.0,2.0,UC31,Kimberley,632000.0
2012.0,3.0,UC31,Kimberley,384000.0
2012.0,4.0,UC31,Kimberley,153000.0
2012.0,5.0,UC31,Kimberley,252000.0
2012.0,6.0,UC31,Kimberley,483000.0
2012.0,7.0,UC31,Kimberley,557000.0
2012.0,8.0,UC31,Kimberley,657000.0
2012.0,9.0,UC31,Kimberley,482000.0
2012.0,10.0,UC31,Kimberley,203000.0
2012.0,11.0,UC31,Kimberley,62000.0
2012.0,12.0,UC31,Kimberley,497000.0
2013.0,1.0,UC31,Kimberley,526000.0
2013.0,2.0,UC31,Kimberley,699000.0
2013.0,3.0,UC31,Kimberley,427000.0
2013.0,4.0,UC31,Kimberley,
2013.0,5.0,UC31,Kimberley,
2013.0,6.0,UC31,Kimberley,351000.0
2013.0,7.0,UC31,Kimberley,271000.0
2013.0,8.0,UC31,Kimberley,542000.0
2013.0,9.0,UC31,Kimberley,657000.0
2013.0,10.0,UC31,Kimberley,152000.0
2013.0,11.0,UC31,Kimberley,
2013.0,12.0,UC31,Kimberley,531000.0
2014.0,1.0,UC31,Kimberley,375000.0
2014.0,2.0,UC31,Kimberley,518000.0
2014.0,3.0,UC31,Kimberley,802000.0
2014.0,4.0,UC31,Kimberley,138000.0
2014.0,5.0,UC31,Kimberley,217000.0
2014.0,6.0,UC31,Kimberley,619000.0
2014.0,7.0,UC31,Kimberley,494000.0
2014.0,8.0,UC31,Kimberley,556000.0
2014.0,9.0,UC31,Kimberley,488000.0
2014.0,10.0,UC31,Kimberley,134000.0
2014.0,11.0,UC31,Kimberley,
2014.0,12.0,UC31,Kimberley,553000.0
2015.0,1.0,UC31,Kimberley,
2015.0,2.0,UC31,Kimberley,
2015.0,3.0,UC31,Kimberley,678000.0
2015.0,4.0,UC31,Kimberley,112000.0
2015.0,5.0,UC31,Kimberley,257000.0
2015.0,6.0,UC31,Kimberley,644000.0
2015.0,7.0,UC31,Kimberley,576000.0
2015.0,8.0,UC31,Kimberley,592000.0
2015.0,9.0,UC31,Kimberley,618000.0
2015.0,10.0,UC31,Kimberley,200000.0
2015.0,11.0,UC31,Kimberley,93000.0
2015.0,12.0,UC31,Kimberley,579000.0
2016.0,1.0,UC31,Kimberley,
2016.0,2.0,UC31,Kimberley,
2016.0,3.0,UC31,Kimberley,837000.0
2016.0,4.0,UC31,Kimberley,
2016.0,5.0,UC31,Kimberley,
2016.0,6.0,UC31,Kimberley,704000.0
2016.0,7.0,UC31,Kimberley,
2016.0,8.0,UC31,Kimberley,
2016.0,9.0,UC31,Kimberley,622000.0
2016.0,10.0,UC31,Kimberley,163000.0
2016.0,11.0,UC31,Kimberley,
2016.0,12.0,UC31,Kimberley,599000.0
2017.0,1.0,UC31,Kimberley,
2017.0,2.0,UC31,Kimberley,
2017.0,3.0,UC31,Kimberley,775000.0
2017.0,4.0,UC31,Kimberley,127000.0
2017.0,5.0,UC31,Kimberley,359000.0
2017.0,6.0,UC31,Kimberley,730000.0
2017.0,7.0,UC31,Kimberley,579000.0
2017.0,8.0,UC31,Kimberley,659000.0
2017.0,9.0,UC31,Kimberley,662000.0
2017.0,10.0,UC31,Kimberley,301000.0
2017.0,11.0,UC31,Kimberley,141000.0
2017.0,12.0,UC31,Kimberley,564000.0
2018.0,1.0,UC31,Kimberley,495000.0
2018.0,2.0,UC31,Kimberley,715000.0
2018.0,3.0,UC31,Kimberley,955000.0
2018.0,4.0,UC31,Kimberley,
2018.0,5.0,UC31,Kimberley,294000.0
2018.0,6.0,UC31,Kimberley,786000.0
2018.0,7.0,UC31,Kimberley,662000.0
2018.0,8.0,UC31,Kimberley,571000.0
2018.0,9.0,UC31,Kimberley,819000.0
2018.0,10.0,UC31,Kimberley,60000.0
2018.0,11.0,UC31,Kimberley,152000.0
2018.0,12.0,UC31,Kimberley,857000.0
2019.0,1.0,UC31,Kimberley,486000.0
2019.0,2.0,UC31,Kimberley,649000.0
2019.0,3.0,UC31,Kimberley,1180000.0
2019.0,4.0,UC31,Kimberley,189000.0
2019.0,5.0,UC31,Kimberley,349000.0
2019.0,6.0,UC31,Kimberley,1066000.0
2019.0,7.0,UC31,Kimberley,674000.0
2019.0,8.0,UC31,Kimberley,630000.0
2019.0,9.0,UC31,Kimberley,1070000.0
2019.0,10.0,UC31,Kimberley,152000.0
2019.0,11.0,UC31,Kimberley,159000.0
2019.0,12.0,UC31,Kimberley,893000.0
2010.0,1.0,UC27,Revelstoke,1494000.0
2010.0,2.0,UC27,Revelstoke,1857000.0
2010.0,3.0,UC27,Revelstoke,1630000.0
2010.0,4.0,UC27,Revelstoke,700000.0
2010.0,5.0,UC27,Revelstoke,740000.0
2010.0,6.0,UC27,Revelstoke,1109000.0
2010.0,7.0,UC27,Revelstoke,1942000.0
2010.0,8.0,UC27,Revelstoke,1866000.0
2010.0,9.0,UC27,Revelstoke,1380000.0
2010.0,10.0,UC27,Revelstoke,892000.0
2010.0,11.0,UC27,Revelstoke,655000.0
2010.0,12.0,UC27,Revelstoke,1460000.0
2011.0,1.0,UC27,Revelstoke,1475000.0
2011.0,2.0,UC27,Revelstoke,1994000.0
2011.0,3.0,UC27,Revelstoke,1761000.0
2011.0,4.0,UC27,Revelstoke,887000.0
2011.0,5.0,UC27,Revelstoke,826000.0
2011.0,6.0,UC27,Revelstoke,1381000.0
2011.0,7.0,UC27,Revelstoke,2217000.0
2011.0,8.0,UC27,Revelstoke,2178000.0
2011.0,9.0,UC27,Revelstoke,1508000.0
2011.0,10.0,UC27,Revelstoke,832000.0
2011.0,11.0,UC27,Revelstoke,661000.0
2011.0,12.0,UC27,Revelstoke,1565000.0
2012.0,1.0,UC27,Revelstoke,2097000.0
2012.0,2.0,UC27,Revelstoke,2548000.0
2012.0,3.0,UC27,Revelstoke,2386000.0
2012.0,4.0,UC27,Revelstoke,886000.0
2012.0,5.0,UC27,Revelstoke,920000.0
2012.0,6.0,UC27,Revelstoke,1617000.0
2012.0,7.0,UC27,Revelstoke,2165000.0
2012.0,8.0,UC27,Revelstoke,2616000.0
2012.0,9.0,UC27,Revelstoke,1509000.0
2012.0,10.0,UC27,Revelstoke,981000.0
2012.0,11.0,UC27,Revelstoke,623000.0
2012.0,12.0,UC27,Revelstoke,1757000.0
2013.0,1.0,UC27,Revelstoke,2126000.0
2013.0,2.0,UC27,Revelstoke,3047000.0
2013.0,3.0,UC27,Revelstoke,2628000.0
2013.0,4.0,UC27,Revelstoke,917000.0
2013.0,5.0,UC27,Revelstoke,890000.0
2013.0,6.0,UC27,Revelstoke,1403000.0
2013.0,7.0,UC27,Revelstoke,2338000.0
2013.0,8.0,UC27,Revelstoke,2965000.0
2013.0,9.0,UC27,Revelstoke,1653000.0
2013.0,10.0,UC27,Revelstoke,1040000.0
2013.0,11.0,UC27,Revelstoke,719000.0
2013.0,12.0,UC27,Revelstoke,2212000.0
2014.0,1.0,UC27,Revelstoke,2461000.0
2014.0,2.0,UC27,Revelstoke,3181000.0
2014.0,3.0,UC27,Revelstoke,2619000.0
2014.0,4.0,UC27,Revelstoke,956000.0
2014.0,5.0,UC27,Revelstoke,1038000.0
2014.0,6.0,UC27,Revelstoke,1557000.0
2014.0,7.0,UC27,Revelstoke,2852000.0
2014.0,8.0,UC27,Revelstoke,3300000.0
2014.0,9.0,UC27,Revelstoke,1972000.0
2014.0,10.0,UC27,Revelstoke,1123000.0
2014.0,11.0,UC27,Revelstoke,754000.0
2014.0,12.0,UC27,Revelstoke,2258000.0
2015.0,1.0,UC27,Revelstoke,2819000.0
2015.0,2.0,UC27,Revelstoke,3560000.0
2015.0,3.0,UC27,Revelstoke,2517000.0
2015.0,4.0,UC27,Revelstoke,965000.0
2015.0,5.0,UC27,Revelstoke,1189000.0
2015.0,6.0,UC27,Revelstoke,1845000.0
2015.0,7.0,UC27,Revelstoke,3196000.0
2015.0,8.0,UC27,Revelstoke,3451000.0
2015.0,9.0,UC27,Revelstoke,2452000.0
2015.0,10.0,UC27,Revelstoke,1341000.0
2015.0,11.0,UC27,Revelstoke,1017000.0
2015.0,12.0,UC27,Revelstoke,2723000.0
2016.0,1.0,UC27,Revelstoke,2957000.0
2016.0,2.0,UC27,Revelstoke,3924000.0
2016.0,3.0,UC27,Revelstoke,3212000.0
2016.0,4.0,UC27,Revelstoke,998000.0
2016.0,5.0,UC27,Revelstoke,1503000.0
2016.0,6.0,UC27,Revelstoke,2247000.0
2016.0,7.0,UC27,Revelstoke,3983000.0
2016.0,8.0,UC27,Revelstoke,3935000.0
2016.0,9.0,UC27,Revelstoke,2631000.0
2016.0,10.0,UC27,Revelstoke,1371000.0
2016.0,11.0,UC27,Revelstoke,924000.0
2016.0,12.0,UC27,Revelstoke,2993000.0
2017.0,1.0,UC27,Revelstoke,3575000.0
2017.0,2.0,UC27,Revelstoke,4286000.0
2017.0,3.0,UC27,Revelstoke,3762000.0
2017.0,4.0,UC27,Revelstoke,1296000.0
2017.0,5.0,UC27,Revelstoke,1631000.0
2017.0,6.0,UC27,Revelstoke,2234000.0
2017.0,7.0,UC27,Revelstoke,4563000.0
2017.0,8.0,UC27,Revelstoke,4652000.0
2017.0,9.0,UC27,Revelstoke,3083000.0
2017.0,10.0,UC27,Revelstoke,1869000.0
2017.0,11.0,UC27,Revelstoke,1206000.0
2017.0,12.0,UC27,Revelstoke,3220000.0
2018.0,1.0,UC27,Revelstoke,3994000.0
2018.0,2.0,UC27,Revelstoke,5195000.0
2018.0,3.0,UC27,Revelstoke,4062000.0
2018.0,4.0,UC27,Revelstoke,1622000.0
2018.0,5.0,UC27,Revelstoke,1690000.0
2018.0,6.0,UC27,Revelstoke,2761000.0
2018.0,7.0,UC27,Revelstoke,4771000.0
2018.0,8.0,UC27,Revelstoke,4971000.0
2018.0,9.0,UC27,Revelstoke,3087000.0
2018.0,10.0,UC27,Revelstoke,1445000.0
2018.0,11.0,UC27,Revelstoke,1262000.0
2018.0,12.0,UC27,Revelstoke,5012000.0
2019.0,1.0,UC27,Revelstoke,4320000.0
2019.0,2.0,UC27,Revelstoke,5262000.0
2019.0,3.0,UC27,Revelstoke,6303000.0
2019.0,4.0,UC27,Revelstoke,1260000.0
2019.0,5.0,UC27,Revelstoke,1542000.0
2019.0,6.0,UC27,Revelstoke,3317000.0
2019.0,7.0,UC27,Revelstoke,4702000.0
2019.0,8.0,UC27,Revelstoke,4892000.0
2019.0,9.0,UC27,Revelstoke,4119000.0
2019.0,10.0,UC27,Revelstoke,1943000.0
2019.0,11.0,UC27,Revelstoke,1495000.0
2019.0,12.0,UC27,Revelstoke,5299000.0
2010.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",
2010.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",
2010.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1132000.0
2010.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",927000.0
2010.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",794000.0
2010.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1019000.0
2010.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1766000.0
2010.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1884000.0
2010.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1297000.0
2010.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1038000.0
2010.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",770000.0
2010.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",751000.0
2011.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1029000.0
2011.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1225000.0
2011.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",899000.0
2011.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",759000.0
2011.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",914000.0
2011.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1025000.0
2011.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1701000.0
2011.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1938000.0
2011.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1341000.0
2011.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",909000.0
2011.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",619000.0
2011.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",829000.0
2012.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1013000.0
2012.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1271000.0
2012.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1150000.0
2012.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",765000.0
2012.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",968000.0
2012.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1051000.0
2012.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1598000.0
2012.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1908000.0
2012.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1514000.0
2012.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1071000.0
2012.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",697000.0
2012.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1057000.0
2013.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1131000.0
2013.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1513000.0
2013.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1478000.0
2013.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",720000.0
2013.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",935000.0
2013.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1165000.0
2013.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1439000.0
2013.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2003000.0
2013.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1739000.0
2013.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1075000.0
2013.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",707000.0
2013.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1127000.0
2014.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1474000.0
2014.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1842000.0
2014.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1931000.0
2014.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",903000.0
2014.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1009000.0
2014.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1458000.0
2014.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1717000.0
2014.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2039000.0
2014.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1905000.0
2014.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1307000.0
2014.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",824000.0
2014.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1354000.0
2015.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1581000.0
2015.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1992000.0
2015.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2276000.0
2015.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1235000.0
2015.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1489000.0
2015.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1904000.0
2015.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2673000.0
2015.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2905000.0
2015.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2734000.0
2015.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1653000.0
2015.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1065000.0
2015.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1639000.0
2016.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2020000.0
2016.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2455000.0
2016.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2441000.0
2016.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1742000.0
2016.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1546000.0
2016.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2064000.0
2016.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2826000.0
2016.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3107000.0
2016.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3017000.0
2016.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1611000.0
2016.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1106000.0
2016.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2210000.0
2017.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2236000.0
2017.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2437000.0
2017.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2401000.0
2017.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1517000.0
2017.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1892000.0
2017.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2663000.0
2017.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2964000.0
2017.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3427000.0
2017.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3085000.0
2017.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1799000.0
2017.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1323000.0
2017.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2011000.0
2018.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2349000.0
2018.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2763000.0
2018.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2687000.0
2018.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1551000.0
2018.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1770000.0
2018.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3015000.0
2018.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3290000.0
2018.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3449000.0
2018.0,9.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3355000.0
2018.0,10.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2164000.0
2018.0,11.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1071000.0
2018.0,12.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3279000.0
2019.0,1.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2692000.0
2019.0,2.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3063000.0
2019.0,3.0,UC22,"Castlegar, Arrow, Nelson, Rossland",4143000.0
2019.0,4.0,UC22,"Castlegar, Arrow, Nelson, Rossland",1941000.0
2019.0,5.0,UC22,"Castlegar, Arrow, Nelson, Rossland",2660000.0
2019.0,6.0,UC22,"Castlegar, Arrow, Nelson, Rossland",4288000.0
2019.0,7.0,UC22,"Castlegar, Arrow, Nelson, Rossland",3975000.0
2019.0,8.0,UC22,"Castlegar, Arrow, Nelson, Rossland",4513000.0
